Contraste;Disimilaridad;Homogeneidad;Energia;Etiqueta
"0.078863471,1125.593014,0.729497938,0.010433468,2";;;;
"0.077449884,1726.776308,0.729960563,0.012585212,0";;;;
"0.077449884,1726.776308,0.729960563,0.012585212,0";;;;
"0.077449884,1726.776308,0.729960563,0.012585212,0";;;;
"0.077449884,1726.776308,0.729960563,0.012585212,0";;;;
"0.112257116,753.8961286,0.730258629,0.013757752,0";;;;
"0.112257116,753.8961286,0.730258629,0.013757752,0";;;;
"0.112257116,753.8961286,0.730258629,0.013757752,0";;;;
"0.112257116,753.8961286,0.730258629,0.013757752,0";;;;
"0.043598123,1475.254665,0.730317162,0.007143344,0";;;;
"0.043598123,1475.254665,0.730317162,0.007143344,0";;;;
"0.043598123,1475.254665,0.730317162,0.007143344,0";;;;
"0.043598123,1475.254665,0.730317162,0.007143344,0";;;;
"0.078685655,479.1958024,0.732764805,0.016019905,0";;;;
"0.078685655,479.1958024,0.732764805,0.016019905,0";;;;
"0.078685655,479.1958024,0.732764805,0.016019905,0";;;;
"0.078685655,479.1958024,0.732764805,0.016019905,0";;;;
"0.089800631,992.5540171,0.737480254,0.01980828,0";;;;
"0.089800631,992.5540171,0.737480254,0.01980828,0";;;;
"0.089800631,992.5540171,0.737480254,0.01980828,0";;;;
"0.089800631,992.5540171,0.737480254,0.01980828,0";;;;
"0.047224152,951.8331846,0.737745346,0.008653759,0";;;;
"0.047224152,951.8331846,0.737745346,0.008653759,0";;;;
"0.047224152,951.8331846,0.737745346,0.008653759,0";;;;
"0.047224152,951.8331846,0.737745346,0.008653759,0";;;;
"0.067045482,536.6149372,0.737958397,0.011889867,0";;;;
"0.067045482,536.6149372,0.737958397,0.011889867,0";;;;
"0.067045482,536.6149372,0.737958397,0.011889867,0";;;;
"0.067045482,536.6149372,0.737958397,0.011889867,0";;;;
"0.059344383,1908.04677,0.745006156,0.008036763,2";;;;
"0.059344383,1908.04677,0.745006156,0.008036763,2";;;;
"0.059344383,1908.04677,0.745006156,0.008036763,2";;;;
"0.059344383,1908.04677,0.745006156,0.008036763,2";;;;
"0.078163871,472.9685458,0.745478127,0.013266569,0";;;;
"0.078163871,472.9685458,0.745478127,0.013266569,0";;;;
"0.078163871,472.9685458,0.745478127,0.013266569,0";;;;
"0.078163871,472.9685458,0.745478127,0.013266569,0";;;;
"0.04163566,1528.823949,0.747350945,0.007032519,2";;;;
"0.04163566,1528.823949,0.747350945,0.007032519,2";;;;
"0.04163566,1528.823949,0.747350945,0.007032519,2";;;;
"0.04163566,1528.823949,0.747350945,0.007032519,2";;;;
"0.05305597,2248.871948,0.74982295,0.009244057,0";;;;
"0.05305597,2248.871948,0.74982295,0.009244057,0";;;;
"0.05305597,2248.871948,0.74982295,0.009244057,0";;;;
"0.05305597,2248.871948,0.74982295,0.009244057,0";;;;
"0.096991337,493.7101106,0.755640502,0.012821614,2";;;;
"0.096991337,493.7101106,0.755640502,0.012821614,2";;;;
"0.096991337,493.7101106,0.755640502,0.012821614,2";;;;
"0.096991337,493.7101106,0.755640502,0.012821614,2";;;;
"0.098000056,1510.648753,0.755789471,0.01353857,0";;;;
"0.098000056,1510.648753,0.755789471,0.01353857,0";;;;
"0.098000056,1510.648753,0.755789471,0.01353857,0";;;;
"0.098000056,1510.648753,0.755789471,0.01353857,0";;;;
"0.068578078,1568.369758,0.758004423,0.008019468,0";;;;
"0.068578078,1568.369758,0.758004423,0.008019468,0";;;;
"0.068578078,1568.369758,0.758004423,0.008019468,0";;;;
"0.068578078,1568.369758,0.758004423,0.008019468,0";;;;
"0.069680159,1153.754581,0.758711028,0.010617645,2";;;;
"0.069680159,1153.754581,0.758711028,0.010617645,2";;;;
"0.069680159,1153.754581,0.758711028,0.010617645,2";;;;
"0.069680159,1153.754581,0.758711028,0.010617645,2";;;;
"0.167773158,349.9285831,0.762746144,0.026223378,0";;;;
"0.167773158,349.9285831,0.762746144,0.026223378,0";;;;
"0.167773158,349.9285831,0.762746144,0.026223378,0";;;;
"0.167773158,349.9285831,0.762746144,0.026223378,0";;;;
"0.068579071,702.8647792,0.764983921,0.010781404,0";;;;
"0.068579071,702.8647792,0.764983921,0.010781404,0";;;;
"0.068579071,702.8647792,0.764983921,0.010781404,0";;;;
"0.068579071,702.8647792,0.764983921,0.010781404,0";;;;
"0.063438693,970.1155311,0.769604562,0.010650873,0";;;;
"0.063438693,970.1155311,0.769604562,0.010650873,0";;;;
"0.063438693,970.1155311,0.769604562,0.010650873,0";;;;
"0.063438693,970.1155311,0.769604562,0.010650873,0";;;;
"0.10524143,1907.165371,0.769677138,0.017206662,0";;;;
"0.10524143,1907.165371,0.769677138,0.017206662,0";;;;
"0.10524143,1907.165371,0.769677138,0.017206662,0";;;;
"0.10524143,1907.165371,0.769677138,0.017206662,0";;;;
"0.101804845,437.2046555,0.769920399,0.014573728,2";;;;
"0.101804845,437.2046555,0.769920399,0.014573728,2";;;;
"0.101804845,437.2046555,0.769920399,0.014573728,2";;;;
"0.101804845,437.2046555,0.769920399,0.014573728,2";;;;
"0.045971553,1059.571738,0.770167832,0.007833826,2";;;;
"0.045971553,1059.571738,0.770167832,0.007833826,2";;;;
"0.045971553,1059.571738,0.770167832,0.007833826,2";;;;
"0.045971553,1059.571738,0.770167832,0.007833826,2";;;;
"0.104530982,594.2892899,0.772952745,0.01441048,0";;;;
"0.104530982,594.2892899,0.772952745,0.01441048,0";;;;
"0.104530982,594.2892899,0.772952745,0.01441048,0";;;;
"0.104530982,594.2892899,0.772952745,0.01441048,0";;;;
"0.099363784,1073.949309,0.773513435,0.013006609,0";;;;
"0.099363784,1073.949309,0.773513435,0.013006609,0";;;;
"0.099363784,1073.949309,0.773513435,0.013006609,0";;;;
"0.099363784,1073.949309,0.773513435,0.013006609,0";;;;
"0.194381865,622.8564325,0.777794013,0.02587897,0";;;;
"0.194381865,622.8564325,0.777794013,0.02587897,0";;;;
"0.194381865,622.8564325,0.777794013,0.02587897,0";;;;
"0.194381865,622.8564325,0.777794013,0.02587897,0";;;;
"0.094021831,610.6286386,0.780160541,0.012217039,0";;;;
"0.094021831,610.6286386,0.780160541,0.012217039,0";;;;
"0.094021831,610.6286386,0.780160541,0.012217039,0";;;;
"0.094021831,610.6286386,0.780160541,0.012217039,0";;;;
"0.0887056,426.3808995,0.788099716,0.017556151,0";;;;
"0.0887056,426.3808995,0.788099716,0.017556151,0";;;;
"0.0887056,426.3808995,0.788099716,0.017556151,0";;;;
"0.0887056,426.3808995,0.788099716,0.017556151,0";;;;
"0.067921551,1116.370496,0.791189544,0.010225173,2";;;;
"0.067921551,1116.370496,0.791189544,0.010225173,2";;;;
"0.067921551,1116.370496,0.791189544,0.010225173,2";;;;
"0.067921551,1116.370496,0.791189544,0.010225173,2";;;;
"0.093494887,1246.373597,0.791343611,0.010354236,0";;;;
"0.093494887,1246.373597,0.791343611,0.010354236,0";;;;
"0.093494887,1246.373597,0.791343611,0.010354236,0";;;;
"0.093494887,1246.373597,0.791343611,0.010354236,0";;;;
"0.070911852,2564.340211,0.791783633,0.00835505,2";;;;
"0.070911852,2564.340211,0.791783633,0.00835505,2";;;;
"0.070911852,2564.340211,0.791783633,0.00835505,2";;;;
"0.070911852,2564.340211,0.791783633,0.00835505,2";;;;
"0.11172898,193.6170479,0.794347631,0.020349743,0";;;;
"0.11172898,193.6170479,0.794347631,0.020349743,0";;;;
"0.11172898,193.6170479,0.794347631,0.020349743,0";;;;
"0.11172898,193.6170479,0.794347631,0.020349743,0";;;;
"0.17710678,2096.687512,0.797372153,0.068725952,0";;;;
"0.17710678,2096.687512,0.797372153,0.068725952,0";;;;
"0.17710678,2096.687512,0.797372153,0.068725952,0";;;;
"0.17710678,2096.687512,0.797372153,0.068725952,0";;;;
"0.092809104,1386.462593,0.797843036,0.016186027,0";;;;
"0.092809104,1386.462593,0.797843036,0.016186027,0";;;;
"0.092809104,1386.462593,0.797843036,0.016186027,0";;;;
"0.092809104,1386.462593,0.797843036,0.016186027,0";;;;
"0.082996283,1318.091623,0.803865638,0.014604847,2";;;;
"0.082996283,1318.091623,0.803865638,0.014604847,2";;;;
"0.082996283,1318.091623,0.803865638,0.014604847,2";;;;
"0.082996283,1318.091623,0.803865638,0.014604847,2";;;;
"0.085776923,1894.700711,0.805415664,0.017619387,0";;;;
"0.085776923,1894.700711,0.805415664,0.017619387,0";;;;
"0.085776923,1894.700711,0.805415664,0.017619387,0";;;;
"0.085776923,1894.700711,0.805415664,0.017619387,0";;;;
"0.085628914,579.6126963,0.806118806,0.013448794,2";;;;
"0.085628914,579.6126963,0.806118806,0.013448794,2";;;;
"0.085628914,579.6126963,0.806118806,0.013448794,2";;;;
"0.085628914,579.6126963,0.806118806,0.013448794,2";;;;
"0.12849713,178.7077012,0.80941483,0.02197676,0";;;;
"0.12849713,178.7077012,0.80941483,0.02197676,0";;;;
"0.12849713,178.7077012,0.80941483,0.02197676,0";;;;
"0.12849713,178.7077012,0.80941483,0.02197676,0";;;;
"0.096701756,346.5947559,0.809992808,0.015030144,0";;;;
"0.096701756,346.5947559,0.809992808,0.015030144,0";;;;
"0.096701756,346.5947559,0.809992808,0.015030144,0";;;;
"0.096701756,346.5947559,0.809992808,0.015030144,0";;;;
"0.350900336,418.373413,0.810972116,0.056384593,0";;;;
"0.350900336,418.373413,0.810972116,0.056384593,0";;;;
"0.350900336,418.373413,0.810972116,0.056384593,0";;;;
"0.350900336,418.373413,0.810972116,0.056384593,0";;;;
"0.069351428,1236.792375,0.811414431,0.008125845,2";;;;
"0.069351428,1236.792375,0.811414431,0.008125845,2";;;;
"0.069351428,1236.792375,0.811414431,0.008125845,2";;;;
"0.069351428,1236.792375,0.811414431,0.008125845,2";;;;
"0.052928353,1047.977376,0.813418888,0.007897786,2";;;;
"0.052928353,1047.977376,0.813418888,0.007897786,2";;;;
"0.052928353,1047.977376,0.813418888,0.007897786,2";;;;
"0.052928353,1047.977376,0.813418888,0.007897786,2";;;;
"0.058800237,922.3813125,0.818188616,0.009592641,0";;;;
"0.058800237,922.3813125,0.818188616,0.009592641,0";;;;
"0.058800237,922.3813125,0.818188616,0.009592641,0";;;;
"0.058800237,922.3813125,0.818188616,0.009592641,0";;;;
"0.074857826,432.5265886,0.819900979,0.012599764,2";;;;
"0.074857826,432.5265886,0.819900979,0.012599764,2";;;;
"0.074857826,432.5265886,0.819900979,0.012599764,2";;;;
"0.074857826,432.5265886,0.819900979,0.012599764,2";;;;
"0.206658658,331.3366601,0.820270916,0.02323442,0";;;;
"0.206658658,331.3366601,0.820270916,0.02323442,0";;;;
"0.206658658,331.3366601,0.820270916,0.02323442,0";;;;
"0.206658658,331.3366601,0.820270916,0.02323442,0";;;;
"0.126660768,980.1816218,0.820668395,0.017710773,0";;;;
"0.126660768,980.1816218,0.820668395,0.017710773,0";;;;
"0.126660768,980.1816218,0.820668395,0.017710773,0";;;;
"0.126660768,980.1816218,0.820668395,0.017710773,0";;;;
"0.117700567,392.5937338,0.824076583,0.020314333,0";;;;
"0.117700567,392.5937338,0.824076583,0.020314333,0";;;;
"0.117700567,392.5937338,0.824076583,0.020314333,0";;;;
"0.117700567,392.5937338,0.824076583,0.020314333,0";;;;
"0.191066612,1304.96296,0.824094575,0.023514582,2";;;;
"0.191066612,1304.96296,0.824094575,0.023514582,2";;;;
"0.191066612,1304.96296,0.824094575,0.023514582,2";;;;
"0.191066612,1304.96296,0.824094575,0.023514582,2";;;;
"0.197428217,238.7467072,0.826892762,0.024574373,1";;;;
"0.197428217,238.7467072,0.826892762,0.024574373,1";;;;
"0.197428217,238.7467072,0.826892762,0.024574373,1";;;;
"0.197428217,238.7467072,0.826892762,0.024574373,1";;;;
"0.061374399,1213.10271,0.828470855,0.008134583,2";;;;
"0.061374399,1213.10271,0.828470855,0.008134583,2";;;;
"0.061374399,1213.10271,0.828470855,0.008134583,2";;;;
"0.061374399,1213.10271,0.828470855,0.008134583,2";;;;
"0.105649196,1471.052813,0.831506678,0.039347795,2";;;;
"0.105649196,1471.052813,0.831506678,0.039347795,2";;;;
"0.105649196,1471.052813,0.831506678,0.039347795,2";;;;
"0.105649196,1471.052813,0.831506678,0.039347795,2";;;;
"0.119997275,312.4309188,0.834632368,0.019215726,0";;;;
"0.119997275,312.4309188,0.834632368,0.019215726,0";;;;
"0.119997275,312.4309188,0.834632368,0.019215726,0";;;;
"0.119997275,312.4309188,0.834632368,0.019215726,0";;;;
"0.114334972,570.6618463,0.837178005,0.013388331,2";;;;
"0.114334972,570.6618463,0.837178005,0.013388331,2";;;;
"0.114334972,570.6618463,0.837178005,0.013388331,2";;;;
"0.114334972,570.6618463,0.837178005,0.013388331,2";;;;
"0.069313828,1220.672161,0.838147726,0.016163351,0";;;;
"0.069313828,1220.672161,0.838147726,0.016163351,0";;;;
"0.069313828,1220.672161,0.838147726,0.016163351,0";;;;
"0.069313828,1220.672161,0.838147726,0.016163351,0";;;;
"0.069958927,708.7099124,0.838983474,0.00931719,1";;;;
"0.069958927,708.7099124,0.838983474,0.00931719,1";;;;
"0.069958927,708.7099124,0.838983474,0.00931719,1";;;;
"0.069958927,708.7099124,0.838983474,0.00931719,1";;;;
"0.062041406,1293.335103,0.841309993,0.011035343,0";;;;
"0.062041406,1293.335103,0.841309993,0.011035343,0";;;;
"0.062041406,1293.335103,0.841309993,0.011035343,0";;;;
"0.062041406,1293.335103,0.841309993,0.011035343,0";;;;
"0.200784218,179.4801168,0.842821536,0.03062687,0";;;;
"0.200784218,179.4801168,0.842821536,0.03062687,0";;;;
"0.200784218,179.4801168,0.842821536,0.03062687,0";;;;
"0.200784218,179.4801168,0.842821536,0.03062687,0";;;;
"0.151069144,353.1661547,0.843959422,0.02006652,2";;;;
"0.151069144,353.1661547,0.843959422,0.02006652,2";;;;
"0.151069144,353.1661547,0.843959422,0.02006652,2";;;;
"0.151069144,353.1661547,0.843959422,0.02006652,2";;;;
"0.081291641,692.8141186,0.845626162,0.009864866,2";;;;
"0.081291641,692.8141186,0.845626162,0.009864866,2";;;;
"0.081291641,692.8141186,0.845626162,0.009864866,2";;;;
"0.081291641,692.8141186,0.845626162,0.009864866,2";;;;
"0.076809783,536.6365797,0.846626858,0.010999212,0";;;;
"0.076809783,536.6365797,0.846626858,0.010999212,0";;;;
"0.076809783,536.6365797,0.846626858,0.010999212,0";;;;
"0.076809783,536.6365797,0.846626858,0.010999212,0";;;;
"0.15426383,549.859764,0.851079773,0.016926213,0";;;;
"0.15426383,549.859764,0.851079773,0.016926213,0";;;;
"0.15426383,549.859764,0.851079773,0.016926213,0";;;;
"0.15426383,549.859764,0.851079773,0.016926213,0";;;;
"0.126952063,1173.659243,0.851979738,0.01638446,2";;;;
"0.126952063,1173.659243,0.851979738,0.01638446,2";;;;
"0.126952063,1173.659243,0.851979738,0.01638446,2";;;;
"0.126952063,1173.659243,0.851979738,0.01638446,2";;;;
"0.090113724,533.0765584,0.852836129,0.011140005,2";;;;
"0.090113724,533.0765584,0.852836129,0.011140005,2";;;;
"0.090113724,533.0765584,0.852836129,0.011140005,2";;;;
"0.090113724,533.0765584,0.852836129,0.011140005,2";;;;
"0.062930434,741.5723017,0.853226677,0.008493966,0";;;;
"0.062930434,741.5723017,0.853226677,0.008493966,0";;;;
"0.062930434,741.5723017,0.853226677,0.008493966,0";;;;
"0.062930434,741.5723017,0.853226677,0.008493966,0";;;;
"0.086058856,1021.18029,0.853498704,0.012394685,0";;;;
"0.086058856,1021.18029,0.853498704,0.012394685,0";;;;
"0.086058856,1021.18029,0.853498704,0.012394685,0";;;;
"0.086058856,1021.18029,0.853498704,0.012394685,0";;;;
"0.14142146,996.0225877,0.855296827,0.023704752,0";;;;
"0.14142146,996.0225877,0.855296827,0.023704752,0";;;;
"0.14142146,996.0225877,0.855296827,0.023704752,0";;;;
"0.14142146,996.0225877,0.855296827,0.023704752,0";;;;
"0.130993171,231.4691184,0.855389315,0.019141776,0";;;;
"0.130993171,231.4691184,0.855389315,0.019141776,0";;;;
"0.130993171,231.4691184,0.855389315,0.019141776,0";;;;
"0.130993171,231.4691184,0.855389315,0.019141776,0";;;;
"0.061175746,791.8927017,0.856046373,0.008094459,2";;;;
"0.061175746,791.8927017,0.856046373,0.008094459,2";;;;
"0.061175746,791.8927017,0.856046373,0.008094459,2";;;;
"0.061175746,791.8927017,0.856046373,0.008094459,2";;;;
"0.056442053,822.9039234,0.857633956,0.007887573,1";;;;
